Area,Rooms,Price
1650,7,681000
1200,5,700000
741,4,890000
946,4,715000
2050,8,720000
1316,7,760000
2430,8,805000
875,4,807000
1700,7,810000
986,4,850000
1248,4,216000
1596,6,1065000
1772,10,1725000
1520,4,1200000
1147,4,1250000
1238,4,1290000
1695,7,1700000
4460,16,930000
1731,5,1690000
2661,7,1700000
1942,6,2495000
3950,9,3300000
2028,6,4000000
3645,13,4970000
893,3,85000
677,4,650000
924,5,823500
1499,5,915000
1742,5,950000
1713,5,1550000
3950,10,5550000
1019,4,285000
2600,12,685000
1122,4,780000
1891,7,841000
1250,5,910000
2150,8,999500
1400,5,1070000
1400,9,1500000
2296,6,2325000
409,2,267500
1110,5,550000
1127,5,555000
1147,5,642500
1488,7,1300000
832,4,696000
1275,6,710000
713,3,770000
1049,5,775000
1844,7,789000
2100,7,945000
1941,9,950000
2117,9,950000
2706,9,2025000
1516,6,125000
926,5,1150000
1057,6,1150000
1359,6,1275000
1896,5,1450000
2447,7,2000000
1856,5,2300000
2209,8,2400000
1100,5,350000
930,5,448000
886,5,512000
609,3,575000
1650,6,735000
1321,5,750000
986,5,849000
1017,4,881000
1476,3,890000
1068,5,910000
1322,6,1050000
1619,3,2175000
2670,8,1300500
3119,12,1604000
3445,9,1756000
1961,4,2700000
1688,5,2775000
2601,8,2810000
2578,6,3995000
3850,16,4650000
1294,6,588000
1001,4,880000
1442,7,1100000
1330,7,600000
626,3,425000
1150,7,444000
550,2,475000
2362,4,480000
750,4,565000
1135,5,580000
657,4,580000
983,4,631000
1325,5,631000
1950,6,775000
2735,10,650000
999,4,650500
1620,6,700000
1213,5,708000
946,3,711000
1214,5,750000
1491,6,780000
2340,7,800000
792,5,806000
858,3,830000
1510,6,833000
1087,4,860000
1183,5,865000
2503,11,1080000
1850,8,875000
1054,5,221500
899,3,890000
1788,8,937500
1796,7,970000
1948,7,1025000
2026,4,1820000
935,3,825000
968,4,1065000
1950,7,1925000
1703,8,1250000
1463,7,1950000
1200,5,609000
2650,8,2350000
1700,5,1770000
2850,7,2800000
1252,4,1350000
1297,6,725000
1789,8,850000
1254,5,860000
1003,5,825000
1682,7,530000
2593,11,2750000
2020,7,1750000
1095,9,736000
1930,9,1250000
1875,6,1475000
852,4,343500
1259,4,1250000
1309,4,2190000
1302,4,3900000
775,3,636000
1613,6,1100000
1897,6,550000
440,2,915000
1788,9,625000
1350,8,1428000
1056,4,858000
750,2,565000
800,5,585000
1591,8,726000
2426,12,810000
1060,5,755000
1235,5,1450000
2296,7,1079000
1550,6,838500
1825,7,910000
1164,5,839500
3900,14,3225000
3160,12,1352000
4855,12,5130000
1169,3,910000
2253,6,1350000
1627,7,465000
1138,6,512000
1531,11,520000
1137,7,580000
3043,10,1750000
2173,7,1100000
1832,8,230000
2025,11,1400000
2294,7,1680000
1300,6,1460000
1400,6,965000
1730,6,1000000
3400,9,3230000
1350,5,580000
795,4,600000
1480,5,1525000
1488,4,1130000
832,4,575000
765,3,100000
1150,7,1225000
2075,5,2100000
1250,5,725000
2760,7,1265000
1534,5,1550000
1505,6,1650000
726,3,370000
682,4,652000
1620,5,1005000
1326,5,901000
2334,7,1550000
739,4,550000
800,3,639000
1940,7,2575000
1480,6,390000
2880,10,2117000
2589,7,1000000
1995,7,1140000
830,4,375000
1355,6,439000
1001,5,370000
1347,6,820000
1385,5,925000
1653,7,1310000
1339,5,1310000
2276,6,1950000
4044,9,6000000
1161,5,840000
2400,10,1010000
1285,5,1150000
865,5,290000
1000,5,551000
1000,4,475000
1338,4,950000
1602,5,1515000
2500,4,1825000
866,5,550000
1000,4,850000
3325,8,1500000
1000,5,806000
1200,5,1200000
2842,8,1300000
1041,3,845000
5352,10,5320000
1062,5,650000
1325,6,750000
844,4,950000
4500,9,1000000
2770,8,2025000
4652,15,1720000
2266,7,2018000
3034,15,1160000
1875,6,1310000
1667,4,475000
3200,9,2359000
892,5,615000
1215,6,870000
700,3,375000
4320,15,570000
819,3,761000
1194,8,730000
875,5,650000
827,4,639000
1168,5,630000
1173,5,935000
1705,6,865000
1674,5,1728000
1101,4,889000
950,4,948000
526,2,435000
951,4,1100000
1488,4,1475000
1100,6,1150000
1518,5,1175000
1810,4,970000
2384,8,1750000
1292,6,808000
1079,5,810000
1621,9,1005000
950,7,585000
1275,5,620000
1125,5,625000
1489,6,730000
2061,8,746000
1367,5,1160000
2178,8,2500000
1856,7,2000000
1700,6,628000
1075,5,825000
1330,6,1045000
2277,6,1300000
2300,11,725000
1248,5,1585000
1720,7,3150000
592,2,329000
1250,7,818000
1432,7,879000
854,8,3364000
2726,9,1800000
688,3,335000
1087,4,950000
2374,6,1995000
1115,4,688000
1361,2,1200000
750,6,1171500
752,3,425000
1325,6,885000
1970,8,1433000
3189,8,1625000
1322,4,1037000
1449,7,790000
1566,7,840000
2827,7,1765000
1002,4,632000
5600,7,6500000
1639,7,915000
1049,4,920000
776,3,699000
1860,7,1201000
1450,5,668000
2053,8,1800000
1563,7,1110000
3026,9,1430000
1750,7,855000
1986,6,1630000
2602,8,2950000
2158,8,3600000
1626,7,585000
2518,9,1100000
1014,4,370000
1208,4,1435000
1461,7,629000
4336,17,1065000
1278,4,1200000
1745,5,1575000
1115,5,1155000
5417,17,3900000
1322,5,805000
2375,11,1160000
1215,5,582000
844,3,670000
1531,6,850000
1430,4,921000
1863,5,965000
760,2,355000
583,4,530000
837,3,481000
1136,5,1035000
680,3,900000
1125,7,1100000
1026,5,818000
2150,8,703000
960,4,910000
804,4,655000
1207,5,1050000
1690,6,1200000
1467,5,1700000
1575,5,198000
1000,4,568000
1820,5,1000000
1535,8,1025000
2000,9,1255000
707,4,375000
1120,5,495000
2300,5,1060000
1327,6,1050000
1460,5,1400000
2606,8,2425000
1695,6,950000
959,3,810000
1219,6,975000
895,4,1030000
787,3,575000
904,4,1195000
997,4,760000
6317,20,2700000
2784,9,2000000
1677,9,1466000
680,4,320000
2750,8,835000
3431,13,1030000
1038,5,1170000
1231,4,815000
2087,7,870000
1658,6,1250000
775,3,725000
1115,4,825000
1170,5,940000
1056,5,1139000
1358,4,1300000
999,4,490000
1440,7,1275000
1417,7,625000
1820,6,795000
1020,6,920000
1373,6,789000
1161,6,920000
1424,5,1160000
1497,6,990000
1674,6,1100000
1004,5,804500
1432,5,805000
2675,9,1100000
776,4,585000
818,4,613000
1025,4,730000
1430,5,1355000
4350,12,1400000
4085,13,1600000
936,4,690000
3890,11,2725000
1551,6,2300000
2350,7,655000
1026,5,665000
2250,7,885000
1200,5,905000
1094,6,1485000
2145,7,1880000
1242,4,700000
1739,6,1325000
882,4,650000
899,2,456000
566,3,519000
755,3,825000
1086,4,750000
1304,5,1250000
1416,4,1310000
592,4,300000
2062,9,640000
2177,11,1855000
3600,9,4450000
837,4,653000
1565,6,815000
1685,7,1160000
1036,5,718000
745,4,230000
1196,5,550000
1450,6,401000
1600,8,500000
1473,7,800000
590,4,586000
2558,8,1650000
1000,5,297000
2500,8,715000
756,3,550000
1012,5,675000
1352,3,825000
850,5,547000
1070,5,935000
1319,5,1448000
1252,4,1450000
1200,6,770000
1000,5,2150000
1860,8,1250000
1917,7,1589500
1858,8,1070000
4490,10,7700000
3250,14,1035000
4263,9,1083000
5420,11,8600000
676,3,298500
2434,8,2400000
1358,9,855000
832,4,800000
1150,6,1535000
2312,10,2450000
1800,5,1610000
2740,8,2515000
3820,10,4999000
1220,5,1100000
2370,9,1400000
927,4,750000
1100,9,1615000
1759,6,1451000
1963,13,1175000
2187,10,327000
3405,12,1550000
2960,9,3398000
1380,7,915000
1600,5,1200000
1509,12,1235000
2142,6,1600000
1470,10,580000
1435,5,800000
2040,7,1650000
1799,6,1155000
1170,8,4150000
525,3,655000
942,4,925000
2500,10,1080000
3050,8,1700000
3393,10,2550100
1717,6,2200000
875,8,730000
892,4,425000
586,4,510000
693,3,500000
1062,8,518000
804,3,599000
1030,5,613000
850,4,650000
999,5,680000
832,4,765000
1130,6,780000
1600,5,806000
1047,3,855000
1332,6,890000
1355,5,1260000
1850,7,905000
1615,6,952000
1426,6,1125000
3230,13,1430000
1650,2,1400000
1950,6,1850000
2310,8,2050000
2460,10,2200000
3600,10,2800000
890,16,3200000
963,4,334500
1474,7,654000
1401,5,261000
1725,7,339000
1626,7,710000
1407,5,1200000
716,5,710000
1886,6,1250000
1666,5,1250000
3004,9,2950000
1167,4,1200000
840,4,420000
1143,5,550000
1000,3,620000
780,4,888000
1525,7,720000
1766,7,770000
1230,5,999000
2668,8,1008000
1542,8,1060000
1875,8,2150000
2149,7,1375000
2078,6,1642500
2400,7,1655000
1560,5,1750000
980,5,318000
3923,8,5750000
707,5,709500
1150,5,565000
1035,5,1165000
442,2,315000
975,4,520000
1500,6,500000
993,5,590000
1900,8,880000
1521,6,600000
1100,6,691000
1035,4,750000
1301,5,840000
1286,20,850000
1553,6,999000
1465,4,1318000
1264,1264,1375000
1903,6,1875000
2300,8,2760000
1325,5,487500
1000,5,530000
795,3,541000
1650,5,682000
3000,10,950000
1510,8,1200000
1209,5,995000
1064,5,1050000
800,4,1050000
2400,8,1360000
2866,11,1850000
3590,11,3625000
852,3,142500
2050,7,465000
584,2,425000
1990,7,720000
1270,5,620000
2252,6,1406500
1080,3,875000
1137,5,729000
1500,6,930000
1666,6,800000
1075,3,820000
1424,5,837000
1357,6,840000
1118,5,855000
958,5,860000
946,4,900000
1019,4,980000
1100,4,1055000
975,5,1105000
1307,5,1150000
1635,6,1160000
2105,7,2000000
2000,9,710000
1800,6,720000
1900,6,1500000
2382,7,1570000
601,4,650000
690,3,291500
600,3,495000
1326,7,521000
1242,5,552000
1119,4,586000
1350,5,590000
1222,5,600000
1604,6,625000
1319,6,76000
830,4,735000
860,3,771000
1580,7,870000
1400,7,873529
1300,5,350000
1625,7,921000
2100,7,925000
1534,5,1005000
1054,5,1100000
1166,4,1210000
1510,6,1215000
2000,8,1276500
2255,5,3995000
2028,7,1350000
1534,5,1500000
2434,8,1692000
2213,6,2600000
4571,10,3350000
526,2,600000
600,3,675000
838,3,699000
1770,6,1600000
1604,5,950000
986,6,1375000
1000,4,965000
1346,5,1569000
2800,8,2200000
1092,5,572000
1017,4,385500
495,2,501000
1301,6,805000
1410,4,850000
2036,12,875000
1136,4,899000
1034,5,1025000
1473,5,1045000
1650,5,1347500
1600,7,1550000
3350,10,1700000
744,3,625000
660,3,675000
1936,8,680000
1450,5,790000
1387,4,950000
1177,6,957500
1186,7,1050000
1583,2,1295000
4800,9,6500000
5627,12,4500000
4340,9,4695000
924,4,640000
1614,5,975000
1474,6,1300000
2228,8,1600000
2983,7,4000000
1054,4,1000000
745,4,215000
969,4,270000
1378,7,600000
921,5,645000
1325,6,650000
2309,8,1708000
1125,5,825000
1500,7,938000
1406,5,952000
1290,5,1008000
1749,7,1020000
1160,4,1050000
830,3,1050000
1714,7,940000
1582,7,2135000
1800,7,760000
690,4,580000
902,5,605000
1820,7,660000
1053,5,720000
1081,3,835000
1037,5,838000
981,5,838000
1050,5,872000
1324,6,891500
1662,5,1250000
1295,5,975000
1551,2,1125000
1238,4,1000000
1650,9,1150000
1146,4,1198000
1681,6,1275000
1682,7,1300000
2454,7,1330000
1374,5,1500000
2527,8,1511000
2538,8,2215000
3600,7,3650000
4065,10,3890500
486,2,457500
1171,4,492000
749,3,575000
769,5,580000
875,4,581000
1254,5,685000
1109,4,691000
730,4,721000
1432,5,830000
1054,6,1315000
1900,4,1030000
1750,7,1200000
2095,7,1315000
4105,13,5100000
1385,7,1657000
1847,7,515000
800,12,635500
772,4,690000
1200,5,1050000
805,4,750000
1574,6,1000000
2100,6,1285000
2470,10,3050000
3676,7,3700000
2020,8,104000
864,5,418000
950,5,525000
1317,6,557000
1570,5,780000
2924,8,2600000
1210,5,162500
686,3,320500
877,4,349000
837,4,560000
1214,5,575000
1860,8,585000
1491,6,705000
905,4,745000
1270,5,750000
1174,5,770000
1054,5,849000
992,4,910000
1518,6,940000
292,2,320000
1125,4,625000
1275,6,635000
1772,5,710000
1375,7,790000
1424,5,888000
1466,7,1780000
1444,7,1075000
2045,9,3018000
1893,5,1325000
1800,6,1495000
1972,8,1549000
1613,5,1680000
800,6,660000
1350,5,977000
2300,10,1100000
1800,8,1250000
1866,7,1355000
3106,16,1705000
2293,9,2000000
960,6,220000
1109,5,500000
1293,6,759000
1557,4,920000
886,4,373000
1000,4,483000
975,8,460000
1178,4,300000
789,4,575000
1580,8,1750000
1525,6,1150000
1103,6,825000
1307,6,875000
1041,4,895000
1675,7,900000
1347,6,901000
3040,7,940000
1553,7,1051000
1011,5,1130000
1400,5,1160000
4085,13,1600000
1145,5,1349000
2250,7,1650000
2058,6,1599000
1674,6,1600000
5280,24,1760000
1889,5,2200000
2864,9,3175000
2491,6,1190000
2180,6,860000
1790,8,973000
1856,5,1300000
3168,10,2583500
919,4,667000
730,4,676000
1558,6,1085000
2667,9,1600000
2035,8,2600000
1726,7,400000
1324,6,828000
1950,8,1600000
2205,6,1112500
1594,8,1250000
1782,5,1375000
1550,6,1420000
1300,5,1495000
1804,6,1749000
1388,6,1068000
1069,4,495000
1938,9,610000
1093,4,675000
2610,7,925000
1675,5,575500
963,4,580000
1400,5,640000
869,4,649000
1100,4,812000
1523,6,755000
1821,7,245000
1063,5,366500
1200,4,505000
1800,9,590000
1904,7,607000
1832,6,640000
1400,6,668000
1024,5,725000
856,4,740000
1493,6,819500
1046,3,850000
920,8,850000
1512,6,1340000
1350,5,1475000
1050,4,213000
1138,4,319500
672,3,485000
1852,8,552000
1024,4,800000
950,4,801000
1430,5,998000
1300,5,1495000
1351,6,1625000
2442,6,1750000
1025,5,460000
1077,6,770000
1447,5,850000
1091,5,780000
4560,16,2470000
2045,7,920000
1110,6,1050000
1900,5,180000
1325,5,760000
662,5,508000
1267,6,885000
1375,5,835000
1879,6,410000
2300,5,470500
1652,7,1150000
1458,5,1200500
825,3,643000
1337,5,359000
1706,6,1040000
495,2,410000
2000,7,1170000
3240,11,2564000
2500,5,2165000
1296,4,984000
1956,6,475000
1725,5,514000
800,12,635500
2107,5,316000
511,2,460000
924,4,500000
1833,7,1013000
1662,7,630000
1235,5,729000
824,4,710000
2860,10,550000
5184,13,5400000
1585,6,775000
2180,8,1362000
1037,5,500000
783,4,720000
1205,5,650000
2232,6,1340000
917,4,530000
1109,5,699000
807,3,610000
1725,6,815000
950,6,725000
1609,7,850000
3722,8,2890000
1000,5,525000
1257,4,891000
1840,6,1300000
1300,9,770000
1902,10,1261500
2368,8,745000
900,3,359500
1165,4,1325000
700,12,849000
800,5,530000
1475,7,1100000
1350,4,790000
1667,6,670000
1427,5,2730000
1025,4,1030000
568,3,253000
2373,8,1110000
1214,5,550000
2784,11,1125000
1450,6,401000
1200,5,568000
1709,6,675000
811,4,341000
1146,4,877500
1895,8,625000
1025,4,540000
1060,6,433000
1175,6,670000
853,4,280000
1650,6,352000
990,5,385000
743,3,430000
1100,4,750000
1125,7,608000
1725,4,616000
1225,5,700000
1465,7,800000
2420,7,810000
900,3,822500
1776,6,830000
1105,6,849000
1127,6,850000
1550,6,905500
1890,7,938000
1472,5,1000000
2578,8,1050000
1943,7,1250000
2052,4,2849000
3026,8,2800000
1619,7,860000
940,4,732500
588,3,725000
906,5,343000
1125,5,590000
1515,7,602000
1175,5,635000
1525,6,850000
1901,8,1200000
3000,9,1850000
3900,13,2725000
1800,6,3000000
569,2,469000
1521,6,600000
713,3,525000
807,4,642000
900,4,675000
2600,9,760000
1222,6,816000
1252,4,1350000
1418,4,971100
4032,16,850000
1490,5,858000
1386,5,965000
2436,7,2060000
679,4,560000
902,7,581000
724,4,729000
1020,4,846500
1285,5,1350000
1270,5,620000
1195,6,750000
1847,5,949000
1470,6,950000
1285,6,615000
2144,8,2600000
788,4,965000
1610,6,975000
945,5,760000
1372,5,831000
4042,15,1568000
1020,4,765000
2049,6,480000
1954,7,945000
1363,6,950000
1719,9,550000
676,3,217000
2160,7,380000
1165,5,610000
1940,10,485000
1650,7,1150000
1412,6,758000
1190,5,815000
427,1,250000
739,3,340000
3000,7,873000
1140,5,571000
1300,7,620000
756,3,628500
1725,10,751000
866,5,760000
2656,12,790000
1524,6,837500
3390,12,1046000
3760,12,1100000
1750,6,1175000
3350,16,1200000
1527,5,1930000
800,4,420000
862,4,502000
1351,6,642500
1964,10,650000
1094,4,673000
832,3,750000
728,4,900000
2654,8,1030000
1423,6,1110000
2027,6,3500000
966,4,233000
607,3,290000
1100,5,638000
1150,5,570000
1482,5,670000
1409,8,784000
2686,10,1350000
1172,4,830000
3000,10,1220000
2640,8,2700000
1954,7,1275000
1423,7,850000
1334,7,899000
1410,3,940000
1412,5,1810000
1380,6,1460000
1566,6,750000
1173,5,1225000
2583,11,1850000
1350,6,649000
2200,8,2500000
2074,8,635000
3088,11,582000
1370,7,605000
800,4,621000
1670,6,1100000
2057,7,638000
1399,5,889000
1355,6,949000
1535,9,273000
1304,8,570000
1725,6,632000
2303,8,1198000
2470,8,1705000
987,4,700000
2115,7,685000
2343,6,1000000
1323,6,605000
1739,6,240000
640,4,1030000
1223,5,820000
690,4,370000
774,3,320000
733,3,427000
866,5,676000
605,3,525000
837,3,1139000
1670,5,2150000
1063,5,1050000
750,3,520000
1292,6,883000
1772,6,1275000
1641,5,600000
1650,6,1305000
2000,10,3025000
1350,6,545000
1730,8,1011000
2020,11,1280000
5760,11,7050000
2268,8,857500
1617,7,800000
1700,7,1395000
680,4,320000
2352,6,1190000
3000,8,1450000
1175,4,450000
1650,6,1295000
2200,9,1885000
699,3,475000
1460,5,430000
1600,6,615000
1647,6,643000
3025,7,925000
855,3,425000
694,4,535500
3047,7,2700000
1050,4,659000
1300,6,1315000
1078,5,200000
1726,7,665500
1850,6,2300000
1955,8,1754000
2992,8,2300000
2950,11,392500
1900,5,180000
2034,5,950000
3974,12,2400000
1650,7,720000
2260,6,1435000
2180,6,520000
3178,10,2450000
1289,5,930000
1075,5,300000
1384,5,549000
2155,8,675000
2141,6,1927000
2225,8,985000
1507,8,1300000
2172,7,2700000
1360,6,800000
1315,6,925000
1940,6,1221500
2349,8,1475000
825,4,498000
1588,6,268000
1132,7,678000
496,2,485000
3077,9,2700000
1125,5,760000
1610,7,791000
2220,9,1179000
1188,6,523000
1062,3,794000
6968,12,6500000
1848,10,729000
3401,10,1650000
1019,4,565000
1346,5,845000
3363,12,3800000
995,5,425000
1645,5,2229000
1239,4,750000
4021,9,3750000
2248,9,215000
962,5,350000
1348,5,645000
1755,6,875000
2297,8,840000
1000,4,533000
518,3,525000
745,3,825000
1560,6,1300000
1993,10,1465000
2075,6,2825000
1350,5,1335000
2589,6,2500000
1560,6,1215000
2726,14,1581000
864,4,420000
725,4,799000
747,4,899000
1500,6,1010000
929,4,749000
447,2,320000
701,4,841000
2814,14,1525000
2532,8,2988000
2000,8,670000
2814,9,1735000
1000,6,498000
1424,7,700000
1097,5,710000
1150,5,832000
3421,8,3425000
1276,5,1060000
1746,6,450000
1288,6,768000
1578,6,800000
994,5,599000
1625,7,600000
800,12,635500
1085,4,1140000
809,4,501000
807,3,517000
557,2,399000
2880,9,220000
1200,8,750000
2768,10,1930000
1250,9,675000
2606,8,2425000
825,3,535000
1763,13,1576000
4659,16,6250000
1204,5,637000
744,3,374000
3700,3,5250000
874,4,640000
1262,7,1650000
853,4,625000
1622,5,1915000
1654,4,550000
981,5,755000
1056,5,600000
2500,10,1530000
1150,6,2200000
1587,5,1475000
3090,9,2050000
2055,8,340500
1625,6,740000
1112,5,701000
1516,7,837500
1455,5,1925000
956,5,500000
1572,5,1300000
390,2,370000
1319,6,1189000
2875,10,825000
972,4,325500
3200,9,4990000
1350,7,776000
1216,5,825000
2432,11,1050000
961,5,650000
1530,8,865500
995,4,800000
699,3,187500
1173,2,629000
1588,6,1055000
2542,8,610000
3093,8,2195000
1519,6,1435000
950,4,729000
930,4,609000
1907,6,1007500
1250,5,1025000
1684,6,1275000
9699,13,4980000
1539,7,471000
1620,7,980000
2229,6,1110000
1052,7,440000
1500,7,540000
1150,5,850000
1384,5,975000
4142,9,5000000
1110,5,910000
1607,6,910000
3350,9,1975000
1225,5,790500
887,4,420000
920,5,425000
2981,7,550500
2236,8,2100000
647,3,485000
962,5,1010000
2185,9,1745000
1200,5,410000
585,3,530000
1200,5,1305000
805,3,216000
1144,5,570000
3960,12,7500000
815,3,629000
650,3,487500
2032,7,1870000
827,5,579000
1365,5,1150000
2039,8,2050000
1075,5,565000
740,4,680000
3725,8,2671000
1940,7,900000
1385,5,1000000
950,5,280000
1425,6,1100000
2540,12,1290000
1125,4,600000
1144,4,527000
1144,6,656000
1847,8,1199000
676,3,390000
1034,4,829000
1470,5,901000
2450,10,2150000
1640,6,789000
1789,6,234000
784,6,735000
1064,5,760000
854,5,1350000
1178,5,262500
5020,15,2000000
5574,21,1325000
566,3,519000
1282,8,825000
1380,7,960000
2060,9,1150000
1748,7,725000
816,4,704000
1376,6,835000
688,4,675000
1432,4,949000
2798,8,2525000
975,4,520000
2237,5,850000
1022,5,585000
640,2,537000
2894,9,1100000
1933,9,1038000
5860,11,4998500
1640,10,930000
742,4,705000
3077,9,3500000
1699,5,1195000
1280,5,515000
1820,10,565000
1570,7,688000
2164,8,1505000
4456,13,7000000
2250,8,1649000
4000,11,2655000
1012,4,640000
1700,6,818000
880,4,665000
1600,6,800000
1590,6,966000
1055,5,950000
1000,6,498000
1584,6,1079000
1100,5,922000
3406,8,1825000
759,3,535000
851,4,720000
1660,5,1350000
1056,2,677000
542,4,485000
700,5,1250000
1311,5,965000
1018,4,470147
850,5,538000
1800,8,1306000
1252,5,1150000
771,3,550000
1347,5,1150000
1695,7,1700000
1175,4,605000
800,3,620000
1399,4,950000
1000,4,725000
1245,6,886000
1534,5,635000
2338,9,1900000
875,5,755000
1479,6,850000
1808,6,1200000
2180,8,1850000
3772,15,1155000
2250,6,2275000
3263,13,1200000
897,4,852500
1625,7,605000
731,3,575000
1742,8,651000
772,3,150000
1440,5,710000
1395,6,689000
587,2,540000
1026,5,879000
1224,4,1752000
3077,9,3750000
1106,5,895000
1192,5,790000
1612,4,1240000
1292,6,499000
2054,6,2150000
2053,6,2600000
800,5,438000
885,4,575000
2101,6,1038000
1899,8,671000
1776,8,675000
1744,8,730000
1862,7,770000
1625,7,805000
1222,5,6700000
2160,6,1530000
1201,5,295000
1286,5,920000
1547,6,1215000
2000,8,1800000
1328,6,550000
2500,6,1350000
1175,5,771000
1691,6,1105000
1138,5,825000
3265,6,1950000
3460,13,3214000
1750,7,897000
1340,6,580000
1450,5,800000
1800,12,920000
1156,7,925000
2500,9,1325000
3400,13,2862500
2037,7,285000
1674,6,730000
2809,7,1375000
1272,5,700000
1816,8,685000
2308,8,1275000
1726,7,400000
1294,6,588000
2283,8,636500
500,2,416000
1278,4,1200000
1242,5,1059000
1165,4,739000
1108,4,810000
1210,4,965000
1118,5,890000
830,5,543000
1288,5,890000
827,4,480000
1138,5,660000
1890,6,970000
1822,7,375000
1225,5,451000
1112,5,875000
2252,8,1200000
1088,5,976000
2500,8,1850000
1483,5,1900000
2107,7,1700000
618,3,465000
2027,6,2810000
1094,5,581500
2600,10,942000
3600,10,1550000
1169,5,575000
2630,9,1200000
1279,4,895000
1372,6,1250000
768,4,389000
1793,7,355000
1137,5,799000
1449,7,510000
1056,1,685000
1565,5,1700000
1619,7,760000
2346,11,1240000
1149,5,750000
3600,12,1535000
1150,5,680000
2290,7,855000
1065,4,750000
1394,5,1100000
4026,10,2065000
1416,6,980000
1666,6,1000000
2236,8,1185000
931,5,770000
1616,6,1301000
700,3,508000
915,4,700000
1688,8,1093500
1200,5,845000
825,5,649000
1086,4,720000
1544,9,1119000
2810,11,1262000
1122,5,527000
2330,7,70000
1296,5,905000
5246,10,3100000
1750,6,1250000
1520,6,1275000
1356,6,875000
1914,13,160500
2150,8,1620000
1250,5,834500
1586,6,810000
2310,8,906000
2968,8,2185000
2210,9,1020000
1268,4,1125000
900,4,380000
1100,5,570000
1120,5,768000
2517,7,1535000
2233,5,1720000
1500,9,606500
653,4,579000
1253,4,770000
530,3,361000
1355,6,814000
1709,8,760000
1490,6,853000
1431,6,770000
923,5,775000
2244,7,1600000
1008,3,705000
2340,9,1450000
1415,8,695000
1650,7,932000
3300,13,1500000
1200,5,675000
2592,11,887500
1634,10,1200000
3530,13,1700000
1125,8,812000
2200,11,945000
2293,7,1950000
950,4,690000
1337,5,359000
2023,8,25500
1034,4,845000
980,5,318000
1400,9,728000
2462,9,1250000
1365,5,2000000
1337,5,553000
1390,5,555500
1101,4,880000
900,5,698000
1047,6,1260000
4604,4,987000
2200,9,1305000
1934,8,563000
1288,7,850000
1530,8,1040000
535,2,420000
1106,4,872500
1588,6,871500
1804,8,1285000
1084,4,521500
1842,7,1687000
2877,7,3329000
1040,9,533000
1700,6,430000
1196,5,526500
1182,5,747500
2815,10,1845000
572,2,327500
1150,5,720000
1126,6,757000
700,5,875000
2426,7,1409000
1088,5,530000
2162,7,858000
1750,8,920000
1647,6,615500
661,2,522500
1003,6,569000
733,3,635000
933,5,680000
951,4,805000
1790,9,1365000
1272,6,552500
720,3,600000
1162,6,998000
2500,7,1600000
1278,5,935000
772,3,700000
1438,8,1788000
2788,8,1935000
1300,4,815000
1000,4,660000
1756,8,983000
1033,4,570000
1390,5,540000
622,3,520000
1161,4,800000
1190,5,845000
3455,7,4800000
1850,6,1400000
3097,9,1950000
2061,6,1495000
1490,6,803000
1961,12,1175000
2145,8,1650000
2101,7,2050000
2500,6,1448000
655,3,590000
1900,6,1295000
1083,4,705000
437,2,350000
900,4,695500
1296,5,1325000
1205,6,595000
1205,5,645000
1375,5,900000
900,4,915000
1441,5,1037500
875,4,451000
1100,5,525000
1750,8,745000
1548,6,783000
2806,10,799000
770,4,690000
1469,6,882500
1280,5,975000
828,5,610000
989,3,685000
2896,8,2600000
1443,6,620000
2003,8,1105000
1665,7,655000
1622,7,810000
1671,7,858000
677,4,601000
737,4,675000
4609,11,6680000
2187,9,990000
2000,10,950000
2260,8,1055000
2905,8,1715000
1009,6,275000
1737,6,510500
2600,8,895000
2294,9,949000
1247,10,951000
1100,4,675000
1684,7,1130000
2950,10,1995000
1050,5,700000
1360,4,938000
925,4,520000
1200,4,861000
675,5,715000
2000,7,700000
985,4,237000
1204,5,295000
1000,4,1100000
2388,7,2100000
1254,5,679000
1250,4,810000
1300,5,605000
2925,11,2370000
1250,5,770000
1400,11,500000
1180,6,660000
2784,7,2875000
1304,8,570000
1122,5,550000
1200,5,680000
2680,9,1150000
3000,8,2365000
1850,7,888000
2015,8,1281000
2279,11,675000
1200,5,545000
941,5,760000
2168,7,2360000
950,4,280000
2376,10,662000
947,4,640000
757,4,552000
724,4,290000
1099,5,640000
1047,5,775000
2500,10,810000
2200,9,800000
1168,5,745000
1487,6,839000
1551,4,830000
740,4,701000
1500,6,1200000
1486,4,1350000
1600,9,1211000
2150,7,1325000
1250,7,698000
3944,11,2475000
1139,4,1199000
2152,8,1500000
962,4,632000
2285,8,860000
2446,8,3200000
987,5,480000
1086,4,712100
2500,9,1450000
3250,10,1550000
2250,5,2300000
1214,6,495000
1025,5,550000
1190,5,449000
2943,11,790000
1890,6,545000
1250,6,575500
1225,5,612000
1647,6,643000
962,4,690000
3006,11,775000
2192,7,1179000
980,4,307000
1575,4,327000
875,4,375000
1586,8,801000
1015,3,515000
1000,5,590000
1130,6,610000
1080,5,631000
825,4,645000
1888,7,705000
1654,6,720000
1184,4,790000
1012,5,825000
1350,5,1155000
2663,11,1200000
3245,11,1249000
1500,9,1875000
1981,9,1335000
1801,6,1615000
2334,6,1625000
2850,10,4200000
2105,8,2710000
4222,10,3250000
648,4,479000
462,3,567500
1500,4,865000
780,6,15000
1400,8,653000
950,4,735000
